athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath,careerStart,careerEnd
José Luis Monreal,association football,1943-04-10T00:00:00Z,2016-02-12T00:00:00Z,1967-01-01T00:00:00Z,1977-01-01T00:00:00Z
José Luis Navarro del Valle,association football,1936-05-27T00:00:00Z,2020-01-13T00:00:00Z,1954-01-01T00:00:00Z,1970-01-01T00:00:00Z
José Luis Ortiz Peláez,association football,1931-03-19T00:00:00Z,2001-01-17T00:00:00Z,1949-01-01T00:00:00Z,1963-01-01T00:00:00Z
José Luis Pérez Contreras,association football,1942-05-20T00:00:00Z,2012-04-20T00:00:00Z,1958-01-01T00:00:00Z,1970-01-01T00:00:00Z
José Luis Pérez-Paya,association football,1928-03-02T00:00:00Z,2022-08-12T00:00:00Z,1950-01-01T00:00:00Z,1957-01-01T00:00:00Z
José Luis Riera,association football,1920-11-26T00:00:00Z,1987-05-20T00:00:00Z,1942-01-01T00:00:00Z,1953-01-01T00:00:00Z
José Luis Saldaño,association football,1948-10-20T00:00:00Z,2019-03-21T00:00:00Z,1968-01-01T00:00:00Z,1978-10-15T00:00:00Z
José Luis Saldívar,association football,1953-03-18T00:00:00Z,2014-08-20T00:00:00Z,1975-01-01T00:00:00Z,1984-01-01T00:00:00Z
José Luis Saldívar,association football,1954-03-08T00:00:00Z,2014-08-20T00:00:00Z,1975-01-01T00:00:00Z,1984-01-01T00:00:00Z
José Luis Sánchez,association football,1974-05-26T00:00:00Z,2006-01-08T00:00:00Z,1993-01-01T00:00:00Z,2006-01-01T00:00:00Z
José Luis Tesare,association football,1954-01-01T00:00:00Z,2006-09-25T00:00:00Z,1975-01-01T00:00:00Z,1986-01-01T00:00:00Z
José Luis Urbano,association football,1953-12-24T00:00:00Z,2016-05-20T00:00:00Z,1973-01-01T00:00:00Z,1984-01-01T00:00:00Z
José Luis Veloso,association football,1937-03-23T00:00:00Z,2019-11-13T00:00:00Z,1955-01-01T00:00:00Z,1973-01-01T00:00:00Z
José Luis Violeta,association football,1941-02-25T00:00:00Z,2022-05-05T00:00:00Z,1963-01-01T00:00:00Z,1977-01-01T00:00:00Z
José López Martínez,association football,1914-06-09T00:00:00Z,1989-12-03T00:00:00Z,1934-01-01T00:00:00Z,1948-01-01T00:00:00Z
José Magallanes,association football,http://www.wikidata.org/.well-known/genid/13676e45444115ad3ce1affe47dfa12d,http://www.wikidata.org/.well-known/genid/c1178046d2ff7e91bb708ffb60e38f2d,1927-01-01T00:00:00Z,1929-01-01T00:00:00Z
José Mandaluniz,association football,1910-03-19T00:00:00Z,1973-05-15T00:00:00Z,1928-01-01T00:00:00Z,1951-01-01T00:00:00Z
José Mangriñán,association football,1929-02-11T00:00:00Z,2006-08-22T00:00:00Z,1951-01-01T00:00:00Z,1963-01-01T00:00:00Z
José Manuel Delgado Tosco,association football,1933-03-08T00:00:00Z,2023-06-09T00:00:00Z,1953-01-01T00:00:00Z,1968-01-01T00:00:00Z
José Manuel Fernández García,association football,1946-09-14T00:00:00Z,2008-07-28T00:00:00Z,1967-01-01T00:00:00Z,1978-01-01T00:00:00Z
José Manuel García Herrero,association football,1950-04-04T00:00:00Z,2014-11-30T00:00:00Z,1968-01-01T00:00:00Z,1978-01-01T00:00:00Z
José Manuel González López,association football,1916-10-08T00:00:00Z,1988-07-24T00:00:00Z,1941-01-01T00:00:00Z,1956-01-01T00:00:00Z
José Manuel López Lomelí,association football,1901-01-01T00:00:00Z,1997-10-11T00:00:00Z,1983-01-01T00:00:00Z,1990-01-01T00:00:00Z
José Manuel Moreno,association football,1916-08-03T00:00:00Z,1978-08-26T00:00:00Z,1935-01-01T00:00:00Z,1961-01-01T00:00:00Z
José Manuel Pachón,association football,1944-03-15T00:00:00Z,2012-05-04T00:00:00Z,1965-01-01T00:00:00Z,1975-01-01T00:00:00Z
José Manuel Pesudo,association football,1936-06-01T00:00:00Z,2003-12-05T00:00:00Z,1959-01-01T00:00:00Z,1973-01-01T00:00:00Z
José Manuel Sertucha,association football,1941-11-01T00:00:00Z,2014-01-21T00:00:00Z,1961-01-01T00:00:00Z,1972-01-01T00:00:00Z
José Marante,association football,1915-02-27T00:00:00Z,1993-08-27T00:00:00Z,1934-01-01T00:00:00Z,1950-01-01T00:00:00Z
José Maria Castellanos Ledo,association football,1909-04-08T00:00:00Z,1973-07-21T00:00:00Z,1928-01-01T00:00:00Z,1934-01-01T00:00:00Z
José María Belauste,association football,1889-05-15T00:00:00Z,1964-09-04T00:00:00Z,1906-01-01T00:00:00Z,1926-01-01T00:00:00Z
José María Belauste,association football,1889-09-03T00:00:00Z,1964-09-04T00:00:00Z,1906-01-01T00:00:00Z,1926-01-01T00:00:00Z
José María Busto,association football,1923-11-12T00:00:00Z,2012-05-27T00:00:00Z,1942-01-01T00:00:00Z,1958-01-01T00:00:00Z
José María Castivia,association football,1926-05-06T00:00:00Z,2013-05-08T00:00:00Z,1944-01-01T00:00:00Z,1954-01-01T00:00:00Z
José María Cobo,association football,1937-04-18T00:00:00Z,1991-11-17T00:00:00Z,1956-01-01T00:00:00Z,1970-01-01T00:00:00Z
José María Galardi,association football,1931-12-30T00:00:00Z,2006-10-06T00:00:00Z,1952-01-01T00:00:00Z,1961-01-01T00:00:00Z
José María Lizarralde,association football,1941-02-05T00:00:00Z,1993-10-23T00:00:00Z,1963-01-01T00:00:00Z,1976-01-01T00:00:00Z
José María Marculeta,association football,1920-02-27T00:00:00Z,2008-10-23T00:00:00Z,1939-01-01T00:00:00Z,1953-01-01T00:00:00Z
José María Martín Rodríguez,association football,1926-05-24T00:00:00Z,2006-06-23T00:00:00Z,1946-01-01T00:00:00Z,1959-01-01T00:00:00Z
José María Martínez,association football,1947-07-03T00:00:00Z,2012-04-22T00:00:00Z,1967-01-01T00:00:00Z,1979-01-01T00:00:00Z
José María Medina,association football,1921-02-13T00:00:00Z,2005-10-16T00:00:00Z,1939-01-01T00:00:00Z,1952-01-01T00:00:00Z
José María Peña,association football,1895-04-19T00:00:00Z,1989-01-13T00:00:00Z,1915-01-01T00:00:00Z,1934-01-01T00:00:00Z
José María Pérez Medrano,association football,1920-05-02T00:00:00Z,2008-07-22T00:00:00Z,1937-01-01T00:00:00Z,1956-01-01T00:00:00Z
José María Silvero,association football,1931-09-21T00:00:00Z,2010-08-02T00:00:00Z,1952-01-01T00:00:00Z,1966-01-01T00:00:00Z
José María Sánchez Lage,association football,1931-05-11T00:00:00Z,2004-12-31T00:00:00Z,1950-01-01T00:00:00Z,1970-01-01T00:00:00Z
José María Velasco Álvarez,association football,1909-05-15T00:00:00Z,1998-12-17T00:00:00Z,1926-01-01T00:00:00Z,1977-01-01T00:00:00Z
José María Zuluaga,association football,1951-09-08T00:00:00Z,2023-08-05T00:00:00Z,1972-01-01T00:00:00Z,1982-01-01T00:00:00Z
José María Zárraga,association football,1930-08-15T00:00:00Z,2012-04-03T00:00:00Z,1951-10-14T00:00:00Z,1962-09-12T00:00:00Z
José Mesa Suárez,association football,1915-03-31T00:00:00Z,1974-02-16T00:00:00Z,1934-01-01T00:00:00Z,1950-01-01T00:00:00Z
José Miguel Noguera,association football,1913-04-03T00:00:00Z,1954-10-29T00:00:00Z,1931-01-01T00:00:00Z,1953-01-01T00:00:00Z
José Moncebáez,association football,1918-08-08T00:00:00Z,2009-03-03T00:00:00Z,1940-01-01T00:00:00Z,1950-01-01T00:00:00Z
José Montagnoli,association football,1926-08-30T00:00:00Z,1994-04-19T00:00:00Z,1945-01-01T00:00:00Z,1975-01-01T00:00:00Z
José Morales Berriguete,association football,1915-03-30T00:00:00Z,1999-01-01T00:00:00Z,1930-01-01T00:00:00Z,1952-01-01T00:00:00Z
José Muguerza,association football,1911-09-15T00:00:00Z,1980-10-20T00:00:00Z,1929-01-01T00:00:00Z,1936-01-01T00:00:00Z
José Naranjo,association football,1926-03-19T00:00:00Z,2012-12-13T00:00:00Z,1944-01-01T00:00:00Z,1960-01-01T00:00:00Z
José Nebot,association football,1947-09-05T00:00:00Z,2013-11-26T00:00:00Z,1966-01-01T00:00:00Z,1980-01-01T00:00:00Z
José Pablo García Castany,association football,1948-08-30T00:00:00Z,2022-06-16T00:00:00Z,1966-01-01T00:00:00Z,1978-01-01T00:00:00Z
José Pacheco Gómez,association football,1947-01-14T00:00:00Z,2022-09-27T00:00:00Z,1966-01-01T00:00:00Z,1983-01-01T00:00:00Z
José Palacios Herrera,association football,1923-07-16T00:00:00Z,2007-03-17T00:00:00Z,1942-01-01T00:00:00Z,1953-01-01T00:00:00Z
José Pedrozo,association football,1981-04-21T00:00:00Z,2021-02-15T00:00:00Z,2004-01-01T00:00:00Z,2014-01-01T00:00:00Z
José Perácio,association football,1917-11-02T00:00:00Z,1977-03-10T00:00:00Z,1932-01-01T00:00:00Z,1951-01-01T00:00:00Z
José Pons Gracia,association football,1945-03-14T00:00:00Z,2017-04-06T00:00:00Z,1964-01-01T00:00:00Z,1974-01-01T00:00:00Z
José Rafael Meza,association football,1920-07-06T00:00:00Z,1988-07-15T00:00:00Z,1937-01-01T00:00:00Z,1955-01-01T00:00:00Z
José Ramón Arteche,association football,1952-11-08T00:00:00Z,2016-08-21T00:00:00Z,1970-01-01T00:00:00Z,1979-01-01T00:00:00Z
José Ramón Ibarreche,association football,1933-06-20T00:00:00Z,2011-02-19T00:00:00Z,1959-01-01T00:00:00Z,1969-01-01T00:00:00Z
José Sandoval Hoyer,association football,1908-02-03T00:00:00Z,1989-01-09T00:00:00Z,1925-01-01T00:00:00Z,1944-01-01T00:00:00Z
José Sastre Sanz,association football,1937-03-23T00:00:00Z,1999-10-27T00:00:00Z,1956-01-01T00:00:00Z,1965-01-01T00:00:00Z
José Soriano,association football,1917-04-19T00:00:00Z,2011-03-22T00:00:00Z,1940-01-01T00:00:00Z,1947-01-01T00:00:00Z
José Torres Espejo,association football,1936-12-24T00:00:00Z,2009-03-30T00:00:00Z,1955-01-01T00:00:00Z,1970-01-01T00:00:00Z
José Valera Nocera,association football,1916-05-26T00:00:00Z,2006-05-13T00:00:00Z,1932-01-01T00:00:00Z,1941-01-01T00:00:00Z
José Valero Martín,association football,1917-10-03T00:00:00Z,2004-06-26T00:00:00Z,1940-01-01T00:00:00Z,1952-01-01T00:00:00Z
José Vanzzino,association football,1893-05-07T00:00:00Z,2000-01-01T00:00:00Z,1911-01-01T00:00:00Z,1930-01-01T00:00:00Z
José Vanzzino,association football,1893-07-05T00:00:00Z,2000-01-01T00:00:00Z,1911-01-01T00:00:00Z,1930-01-01T00:00:00Z
José Vanzzino,association football,1895-01-01T00:00:00Z,2000-01-01T00:00:00Z,1911-01-01T00:00:00Z,1930-01-01T00:00:00Z
José Varacka,association football,1932-05-27T00:00:00Z,2018-10-22T00:00:00Z,1952-01-01T00:00:00Z,1968-01-01T00:00:00Z
José Vargas,association football,1924-12-19T00:00:00Z,2013-07-25T00:00:00Z,1941-01-01T00:00:00Z,1961-01-01T00:00:00Z
José Vega Lago,association football,1904-10-04T00:00:00Z,1981-10-30T00:00:00Z,1926-01-01T00:00:00Z,1936-01-01T00:00:00Z
José Vicente Balseca,association football,1933-07-18T00:00:00Z,2019-09-15T00:00:00Z,1951-01-01T00:00:00Z,1965-01-01T00:00:00Z
José Villar Fernández,association football,1928-08-20T00:00:00Z,2007-06-27T00:00:00Z,1950-01-01T00:00:00Z,1961-01-01T00:00:00Z
José Águas,association football,1930-11-09T00:00:00Z,2000-12-10T00:00:00Z,1948-01-01T00:00:00Z,1964-01-01T00:00:00Z
Jovan Miladinović,association football,1939-01-30T00:00:00Z,1982-09-11T00:00:00Z,1956-01-01T00:00:00Z,1967-01-01T00:00:00Z
Jozef Adamec,association football,1942-02-26T00:00:00Z,2018-12-24T00:00:00Z,1954-01-01T00:00:00Z,1980-01-01T00:00:00Z
Jozef Vengloš,association football,1936-02-18T00:00:00Z,2021-01-26T00:00:00Z,1954-01-01T00:00:00Z,1966-01-01T00:00:00Z
João Lanzoni,association football,1930-08-22T00:00:00Z,2014-09-13T00:00:00Z,1949-01-01T00:00:00Z,1963-01-01T00:00:00Z
João Lucas,association football,1979-10-25T00:00:00Z,2015-05-26T00:00:00Z,1995-01-01T00:00:00Z,2008-01-01T00:00:00Z
Juan Alonso,association football,1927-12-13T00:00:00Z,1994-09-08T00:00:00Z,1946-01-01T00:00:00Z,1963-01-01T00:00:00Z
Juan Américo Díaz,association football,1944-11-12T00:00:00Z,2013-05-29T00:00:00Z,1967-01-01T00:00:00Z,1985-01-01T00:00:00Z
Juan Aranda,association football,1926-07-30T00:00:00Z,1971-01-22T00:00:00Z,1943-01-01T00:00:00Z,1955-01-01T00:00:00Z
Juan Araújo Pino,association football,1920-11-24T00:00:00Z,2002-11-04T00:00:00Z,1943-01-01T00:00:00Z,1958-01-01T00:00:00Z
Juan Arrillaga,association football,1908-11-28T00:00:00Z,1970-10-01T00:00:00Z,1928-01-01T00:00:00Z,1937-01-01T00:00:00Z
Juan Artola,association football,1895-11-28T00:00:00Z,1937-01-01T00:00:00Z,1913-01-01T00:00:00Z,1926-01-01T00:00:00Z
Juan Baena,association football,1950-05-18T00:00:00Z,2012-09-28T00:00:00Z,1975-01-01T00:00:00Z,1988-01-01T00:00:00Z
Juan Bagur,association football,1928-03-28T00:00:00Z,2013-11-13T00:00:00Z,1948-01-01T00:00:00Z,1962-01-01T00:00:00Z
Juan Besuzzo,association football,1913-01-18T00:00:00Z,1980-01-01T00:00:00Z,1932-01-01T00:00:00Z,1953-01-01T00:00:00Z
Juan Bilbao,association football,1900-09-05T00:00:00Z,1999-01-01T00:00:00Z,1922-01-01T00:00:00Z,1930-01-01T00:00:00Z
Juan Billón,association football,1896-01-01T00:00:00Z,1939-03-14T00:00:00Z,1921-01-01T00:00:00Z,1927-01-01T00:00:00Z
Juan Cabrera,association football,1952-06-16T00:00:00Z,2007-09-03T00:00:00Z,1970-01-01T00:00:00Z,1985-01-01T00:00:00Z
Juan Cabrera,association football,1952-06-18T00:00:00Z,2007-09-03T00:00:00Z,1970-01-01T00:00:00Z,1985-01-01T00:00:00Z
Juan Carlos Arteche,association football,1957-04-11T00:00:00Z,2010-10-13T00:00:00Z,1975-01-01T00:00:00Z,1989-01-01T00:00:00Z
Juan Carlos Carone,association football,1942-05-18T00:00:00Z,2025-06-13T00:00:00Z,1962-01-01T00:00:00Z,1971-01-01T00:00:00Z
Juan Carlos Díaz Quincoces,association football,1933-01-26T00:00:00Z,2002-11-28T00:00:00Z,1953-01-01T00:00:00Z,1965-01-01T00:00:00Z
Juan Carlos García,association football,1988-03-08T00:00:00Z,2018-01-08T00:00:00Z,2005-01-01T00:00:00Z,2016-01-01T00:00:00Z
Juan Carlos Ibáñez,association football,1969-03-20T00:00:00Z,2015-10-04T00:00:00Z,1988-01-01T00:00:00Z,2003-01-01T00:00:00Z
Juan Carlos Masnik,association football,1943-03-02T00:00:00Z,2021-02-23T00:00:00Z,1964-01-01T00:00:00Z,1974-01-01T00:00:00Z
Juan Carlos Sarnari,association football,1942-01-22T00:00:00Z,2023-04-21T00:00:00Z,1959-01-01T00:00:00Z,1977-01-01T00:00:00Z
Juan Carlos Tacchi,association football,1935-06-05T00:00:00Z,2007-09-08T00:00:00Z,1953-01-01T00:00:00Z,1966-01-01T00:00:00Z
Juan Carlos Touriño,association football,1944-07-14T00:00:00Z,2017-03-07T00:00:00Z,1966-01-01T00:00:00Z,1978-01-01T00:00:00Z
Juan Castillo Grandjean,association football,1924-08-22T00:00:00Z,1984-04-27T00:00:00Z,1940-01-01T00:00:00Z,1957-01-01T00:00:00Z
Juan Cortés,association football,1938-06-18T00:00:00Z,1998-06-28T00:00:00Z,1956-01-01T00:00:00Z,1974-01-01T00:00:00Z
Juan Criado,association football,1913-06-24T00:00:00Z,1978-05-13T00:00:00Z,1927-01-01T00:00:00Z,1946-01-01T00:00:00Z
Juan Cruz Sol,association football,1947-09-13T00:00:00Z,2020-11-10T00:00:00Z,1965-01-01T00:00:00Z,1981-01-01T00:00:00Z
Juan Delgado,association football,1901-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/c40590533a6e4b20806df8e6b0d15b43,1950-01-01T00:00:00Z,1952-01-01T00:00:00Z
Juan Echecopar,association football,1946-10-16T00:00:00Z,2012-03-29T00:00:00Z,1966-01-01T00:00:00Z,1975-01-01T00:00:00Z
Juan Emilio Salinas,association football,1925-07-12T00:00:00Z,2009-09-18T00:00:00Z,1948-01-01T00:00:00Z,1962-01-01T00:00:00Z
Juan Eraña,association football,1938-09-18T00:00:00Z,2023-08-28T00:00:00Z,1959-01-01T00:00:00Z,1970-01-01T00:00:00Z
Juan Eugenio Rostaing La Torre,association football,1903-05-16T00:00:00Z,1976-04-22T00:00:00Z,1922-01-01T00:00:00Z,1935-01-01T00:00:00Z
Juan Francia,association football,1897-03-20T00:00:00Z,1962-10-02T00:00:00Z,1917-01-01T00:00:00Z,1931-01-01T00:00:00Z
Juan Francisco Barraza,association football,1935-03-12T00:00:00Z,1997-12-27T00:00:00Z,1950-01-01T00:00:00Z,1970-01-01T00:00:00Z
Juan Gardeazábal Garay,association football,1923-11-27T00:00:00Z,1969-12-21T00:00:00Z,1946-01-01T00:00:00Z,1969-01-01T00:00:00Z
Juan Garizurieta,association football,1908-11-27T00:00:00Z,2001-08-29T00:00:00Z,1926-01-01T00:00:00Z,1936-01-01T00:00:00Z
Juan Gilberto Funes,association football,1963-03-08T00:00:00Z,1992-01-11T00:00:00Z,1981-01-01T00:00:00Z,1990-01-01T00:00:00Z
Juan Gilberto Funes,association football,1966-05-16T00:00:00Z,1992-01-11T00:00:00Z,1981-01-01T00:00:00Z,1990-01-01T00:00:00Z
Juan Gorospe,association football,1931-07-10T00:00:00Z,2009-07-26T00:00:00Z,1949-01-01T00:00:00Z,1964-01-01T00:00:00Z
Juan Guedes Rodriguez,association football,1942-10-02T00:00:00Z,1971-03-09T00:00:00Z,1960-01-01T00:00:00Z,1970-01-01T00:00:00Z
Juan Ignacio Lasa,association football,1938-12-30T00:00:00Z,2025-02-27T00:00:00Z,1960-01-01T00:00:00Z,1970-01-01T00:00:00Z
Juan Jasso,association football,1926-08-21T00:00:00Z,2002-07-23T00:00:00Z,1946-01-01T00:00:00Z,1967-01-01T00:00:00Z
Juan José Mencía,association football,1923-03-05T00:00:00Z,2012-05-20T00:00:00Z,1942-01-01T00:00:00Z,1954-01-01T00:00:00Z
Juan José Mieza,association football,1915-02-10T00:00:00Z,1992-12-12T00:00:00Z,1935-01-01T00:00:00Z,1947-01-01T00:00:00Z
Juan Joya,association football,1934-02-25T00:00:00Z,2007-03-29T00:00:00Z,1953-01-01T00:00:00Z,1970-01-01T00:00:00Z
Juan Koscina,association football,1946-06-01T00:00:00Z,2005-03-02T00:00:00Z,1966-01-01T00:00:00Z,1984-01-01T00:00:00Z
Juan López Hita,association football,1944-09-05T00:00:00Z,2014-06-11T00:00:00Z,1962-01-01T00:00:00Z,1979-01-01T00:00:00Z
Juan Manuel Villa,association football,1938-09-26T00:00:00Z,2025-01-05T00:00:00Z,1959-01-01T00:00:00Z,1971-01-01T00:00:00Z
Juan Maraver López,association football,1936-04-11T00:00:00Z,2017-01-08T00:00:00Z,1954-01-01T00:00:00Z,1969-01-01T00:00:00Z
Juan Marrero Pérez,association football,1905-12-08T00:00:00Z,1989-02-14T00:00:00Z,1922-01-01T00:00:00Z,1943-01-01T00:00:00Z
Juan Marvezy,association football,1915-11-16T00:00:00Z,1971-04-04T00:00:00Z,1934-01-01T00:00:00Z,1943-01-01T00:00:00Z
Juan Marvezy,association football,1915-11-16T00:00:00Z,1972-04-04T00:00:00Z,1934-01-01T00:00:00Z,1943-01-01T00:00:00Z
Juan María Benegas Sánchez-Aguirre,association football,1934-12-28T00:00:00Z,2006-07-19T00:00:00Z,1953-01-01T00:00:00Z,1967-01-01T00:00:00Z
Juan María Galarraga,association football,1956-05-05T00:00:00Z,1998-04-22T00:00:00Z,1979-01-01T00:00:00Z,1983-01-01T00:00:00Z
Juan Mena,association football,1924-11-08T00:00:00Z,1984-06-01T00:00:00Z,1941-01-01T00:00:00Z,1955-01-01T00:00:00Z
Juan Mujica,association football,1943-12-22T00:00:00Z,2016-02-11T00:00:00Z,1961-01-01T00:00:00Z,1979-01-01T00:00:00Z
Juan Negri,association football,1925-01-05T00:00:00Z,2015-10-20T00:00:00Z,1944-01-01T00:00:00Z,1955-01-01T00:00:00Z
Juan Pablo Vergara,association football,1985-02-24T00:00:00Z,2019-12-02T00:00:00Z,2003-01-01T00:00:00Z,2019-01-01T00:00:00Z
Juan Pena,association football,1882-08-13T00:00:00Z,1964-04-06T00:00:00Z,1899-01-01T00:00:00Z,1916-01-01T00:00:00Z
Juan Quiñones,association football,http://www.wikidata.org/.well-known/genid/e70a359becc0c1fc20fcfbfd0ab4777a,http://www.wikidata.org/.well-known/genid/fcba6d45eedd1da343835bd9bd27c7a9,1919-01-01T00:00:00Z,1928-01-01T00:00:00Z
Juan Ramón Arana,association football,1943-06-08T00:00:00Z,1993-12-26T00:00:00Z,1960-01-01T00:00:00Z,1970-01-01T00:00:00Z
Juan Ramón Santiago,association football,1912-03-08T00:00:00Z,1999-10-15T00:00:00Z,1929-01-01T00:00:00Z,1951-01-01T00:00:00Z
Juan Ramón Verón,association football,1944-03-17T00:00:00Z,2025-05-27T00:00:00Z,1962-01-01T00:00:00Z,1981-01-01T00:00:00Z
Juan Rogelio Núñez,association football,1953-01-21T00:00:00Z,2005-10-11T00:00:00Z,1974-01-01T00:00:00Z,1984-01-01T00:00:00Z
Juan Romay,association football,1925-01-01T00:00:00Z,2009-12-17T00:00:00Z,1944-01-01T00:00:00Z,1963-01-01T00:00:00Z
Juan Sans Alsina,association football,1920-05-07T00:00:00Z,2001-01-25T00:00:00Z,1936-01-01T00:00:00Z,1949-01-01T00:00:00Z
Juan Soto París,association football,1924-03-08T00:00:00Z,2014-05-30T00:00:00Z,1949-01-01T00:00:00Z,1975-01-01T00:00:00Z
Juan Valdivieso,association football,1910-05-06T00:00:00Z,2007-05-02T00:00:00Z,1927-01-01T00:00:00Z,1941-01-01T00:00:00Z
Juan Ventura,association football,1992-02-26T00:00:00Z,2013-10-14T00:00:00Z,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
Juan Vicente Lezcano,association football,1937-04-05T00:00:00Z,2012-02-06T00:00:00Z,1954-01-01T00:00:00Z,1971-01-01T00:00:00Z
Juan Vázquez Toledo,association football,1930-03-05T00:00:00Z,2019-06-19T00:00:00Z,1949-01-01T00:00:00Z,1965-01-01T00:00:00Z
Juan Yustrich,association football,1909-07-09T00:00:00Z,2002-10-06T00:00:00Z,1930-01-01T00:00:00Z,1941-01-01T00:00:00Z
Juan Zubiaurre,association football,1936-03-10T00:00:00Z,2011-05-05T00:00:00Z,1957-01-01T00:00:00Z,1968-01-01T00:00:00Z
Juan del Pino Díaz,association football,1914-06-24T00:00:00Z,1989-05-01T00:00:00Z,1940-01-01T00:00:00Z,1951-01-01T00:00:00Z
Juan Álvarez,association football,1942-10-30T00:00:00Z,2023-10-28T00:00:00Z,1959-01-01T00:00:00Z,1975-01-01T00:00:00Z
Juanito Rubilar,association football,1938-10-09T00:00:00Z,2000-05-04T00:00:00Z,1965-01-01T00:00:00Z,1981-01-01T00:00:00Z
Jules Bocandé,association football,1958-11-25T00:00:00Z,2012-05-07T00:00:00Z,1978-01-01T00:00:00Z,1993-01-01T00:00:00Z
Julien Stopyra,association football,1933-01-10T00:00:00Z,2015-01-24T00:00:00Z,1950-01-01T00:00:00Z,1969-01-01T00:00:00Z
Julio Alonso Arribas,association football,1930-05-01T00:00:00Z,2013-06-02T00:00:00Z,1950-01-01T00:00:00Z,1962-01-01T00:00:00Z
Julio Aragón,association football,1927-07-18T00:00:00Z,2009-05-16T00:00:00Z,1948-01-01T00:00:00Z,1962-01-01T00:00:00Z
Julio Baylón,association football,1947-12-10T00:00:00Z,2004-02-09T00:00:00Z,1966-01-01T00:00:00Z,1980-01-01T00:00:00Z
Julio Bernad,association football,1928-10-17T00:00:00Z,2014-07-09T00:00:00Z,1951-01-01T00:00:00Z,1961-01-01T00:00:00Z
Julio Bidart,association football,1893-01-01T00:00:00Z,1936-08-17T00:00:00Z,1908-01-01T00:00:00Z,1921-01-01T00:00:00Z
Julio Castillo,association football,1915-01-01T00:00:00Z,1940-09-16T00:00:00Z,1932-01-01T00:00:00Z,1940-01-01T00:00:00Z
Julio Cozzi,association football,1922-07-14T00:00:00Z,2011-09-25T00:00:00Z,1941-05-25T00:00:00Z,1961-01-01T00:00:00Z
Julio Elías Musimessi,association football,1924-07-09T00:00:00Z,1996-09-04T00:00:00Z,1944-01-01T00:00:00Z,1961-01-01T00:00:00Z
Julio Elías Musimessi,association football,1930-06-15T00:00:00Z,1996-09-04T00:00:00Z,1944-01-01T00:00:00Z,1961-01-01T00:00:00Z
Julio Gaviria,association football,1923-01-01T00:00:00Z,1983-10-08T00:00:00Z,1948-01-01T00:00:00Z,1959-01-01T00:00:00Z
Julio Gento,association football,1939-04-24T00:00:00Z,2016-09-14T00:00:00Z,1957-01-01T00:00:00Z,1976-01-01T00:00:00Z
Julio Libonatti,association football,1901-07-05T00:00:00Z,1981-10-09T00:00:00Z,1917-01-01T00:00:00Z,1932-01-01T00:00:00Z
